date,sku,channel,units_sold,price,promo_flag
2024-12-31,FB_FRAPPE_CHOC,online,33,10.02,0
2025-01-01,FB_FRAPPE_CHOC,online,35,10.02,0
2025-01-02,FB_FRAPPE_CHOC,online,40,10.02,0
2025-01-03,FB_FRAPPE_CHOC,online,35,10.02,0
2025-01-04,FB_FRAPPE_CHOC,online,39,10.02,0
2025-01-05,FB_FRAPPE_CHOC,online,43,10.02,0
2025-01-06,FB_FRAPPE_CHOC,online,37,10.02,0
2025-01-07,FB_FRAPPE_CHOC,online,31,10.02,0
2025-01-08,FB_FRAPPE_CHOC,online,28,10.02,0
2025-01-09,FB_FRAPPE_CHOC,online,36,10.02,0
2025-01-10,FB_FRAPPE_CHOC,online,37,10.02,0
2025-01-11,FB_FRAPPE_CHOC,online,53,10.02,0
2025-01-12,FB_FRAPPE_CHOC,online,35,10.02,0
2025-01-13,FB_FRAPPE_CHOC,online,32,10.02,0
2025-01-14,FB_FRAPPE_CHOC,online,30,10.02,0
2025-01-15,FB_FRAPPE_CHOC,online,43,10.02,0
2025-01-16,FB_FRAPPE_CHOC,online,25,10.02,0
2025-01-17,FB_FRAPPE_CHOC,online,22,10.02,0
2025-01-18,FB_FRAPPE_CHOC,online,41,10.02,0
2025-01-19,FB_FRAPPE_CHOC,online,35,10.02,0
2025-01-20,FB_FRAPPE_CHOC,online,34,10.02,0
2025-01-21,FB_FRAPPE_CHOC,online,29,10.02,0
2025-01-22,FB_FRAPPE_CHOC,online,27,10.02,0
2025-01-23,FB_FRAPPE_CHOC,online,38,10.02,0
2025-01-24,FB_FRAPPE_CHOC,online,18,10.02,0
2025-01-25,FB_FRAPPE_CHOC,online,36,10.02,0
2025-01-26,FB_FRAPPE_CHOC,online,26,10.02,0
2025-01-27,FB_FRAPPE_CHOC,online,37,10.02,0
2025-01-28,FB_FRAPPE_CHOC,online,26,10.02,0
2025-01-29,FB_FRAPPE_CHOC,online,38,10.02,0
2025-01-30,FB_FRAPPE_CHOC,online,31,10.02,0
2025-01-31,FB_FRAPPE_CHOC,online,29,10.02,0
2025-02-01,FB_FRAPPE_CHOC,online,30,10.02,0
2025-02-02,FB_FRAPPE_CHOC,online,57,8.52,1
2025-02-03,FB_FRAPPE_CHOC,online,36,10.02,0
2025-02-04,FB_FRAPPE_CHOC,online,27,10.02,0
2025-02-05,FB_FRAPPE_CHOC,online,30,10.02,0
2025-02-06,FB_FRAPPE_CHOC,online,36,10.02,0
2025-02-07,FB_FRAPPE_CHOC,online,34,10.02,0
2025-02-08,FB_FRAPPE_CHOC,online,43,10.02,0
2025-02-09,FB_FRAPPE_CHOC,online,34,10.02,0
2025-02-10,FB_FRAPPE_CHOC,online,37,10.02,0
2025-02-11,FB_FRAPPE_CHOC,online,22,10.02,0
2025-02-12,FB_FRAPPE_CHOC,online,33,10.02,0
2025-02-13,FB_FRAPPE_CHOC,online,33,10.02,0
2025-02-14,FB_FRAPPE_CHOC,online,47,10.02,0
2025-02-15,FB_FRAPPE_CHOC,online,37,10.02,0
2025-02-16,FB_FRAPPE_CHOC,online,36,10.02,0
2025-02-17,FB_FRAPPE_CHOC,online,27,10.02,0
2025-02-18,FB_FRAPPE_CHOC,online,22,10.02,0
2025-02-19,FB_FRAPPE_CHOC,online,26,10.02,0
2025-02-20,FB_FRAPPE_CHOC,online,27,10.02,0
2025-02-21,FB_FRAPPE_CHOC,online,34,10.02,0
2025-02-22,FB_FRAPPE_CHOC,online,40,10.02,0
2025-02-23,FB_FRAPPE_CHOC,online,33,10.02,0
2025-02-24,FB_FRAPPE_CHOC,online,40,10.02,0
2025-02-25,FB_FRAPPE_CHOC,online,43,10.02,0
2025-02-26,FB_FRAPPE_CHOC,online,32,10.02,0
2025-02-27,FB_FRAPPE_CHOC,online,36,10.02,0
2025-02-28,FB_FRAPPE_CHOC,online,19,10.02,0
2025-03-01,FB_FRAPPE_CHOC,online,35,10.02,0
2025-03-02,FB_FRAPPE_CHOC,online,36,10.02,0
2025-03-03,FB_FRAPPE_CHOC,online,20,10.02,0
2025-03-04,FB_FRAPPE_CHOC,online,25,10.02,0
2025-03-05,FB_FRAPPE_CHOC,online,22,10.02,0
2025-03-06,FB_FRAPPE_CHOC,online,43,8.52,1
2025-03-07,FB_FRAPPE_CHOC,online,42,8.52,1
2025-03-08,FB_FRAPPE_CHOC,online,54,8.52,1
2025-03-09,FB_FRAPPE_CHOC,online,44,10.02,0
2025-03-10,FB_FRAPPE_CHOC,online,22,10.02,0
2025-03-11,FB_FRAPPE_CHOC,online,31,10.02,0
2025-03-12,FB_FRAPPE_CHOC,online,34,10.02,0
2025-03-13,FB_FRAPPE_CHOC,online,23,10.02,0
2025-03-14,FB_FRAPPE_CHOC,online,31,10.02,0
2025-03-15,FB_FRAPPE_CHOC,online,37,10.02,0
2025-03-16,FB_FRAPPE_CHOC,online,40,10.02,0
2025-03-17,FB_FRAPPE_CHOC,online,28,10.02,0
2025-03-18,FB_FRAPPE_CHOC,online,18,10.02,0
2025-03-19,FB_FRAPPE_CHOC,online,35,10.02,0
2025-03-20,FB_FRAPPE_CHOC,online,49,8.52,1
2025-03-21,FB_FRAPPE_CHOC,online,31,10.02,0
2025-03-22,FB_FRAPPE_CHOC,online,42,10.02,0
2025-03-23,FB_FRAPPE_CHOC,online,40,10.02,0
2025-03-24,FB_FRAPPE_CHOC,online,42,10.02,0
2025-03-25,FB_FRAPPE_CHOC,online,32,10.02,0
2025-03-26,FB_FRAPPE_CHOC,online,24,10.02,0
2025-03-27,FB_FRAPPE_CHOC,online,27,10.02,0
2025-03-28,FB_FRAPPE_CHOC,online,37,10.02,0
2025-03-29,FB_FRAPPE_CHOC,online,40,10.02,0
2025-03-30,FB_FRAPPE_CHOC,online,31,10.02,0
2025-03-31,FB_FRAPPE_CHOC,online,32,10.02,0
2025-04-01,FB_FRAPPE_CHOC,online,27,10.02,0
2025-04-02,FB_FRAPPE_CHOC,online,29,10.02,0
2025-04-03,FB_FRAPPE_CHOC,online,35,10.02,0
2025-04-04,FB_FRAPPE_CHOC,online,55,8.52,1
2025-04-05,FB_FRAPPE_CHOC,online,35,10.02,0
2025-04-06,FB_FRAPPE_CHOC,online,45,10.02,0
2025-04-07,FB_FRAPPE_CHOC,online,22,10.02,0
2025-04-08,FB_FRAPPE_CHOC,online,57,8.52,1
2025-04-09,FB_FRAPPE_CHOC,online,20,10.02,0
2025-04-10,FB_FRAPPE_CHOC,online,29,10.02,0
2025-04-11,FB_FRAPPE_CHOC,online,26,10.02,0
2025-04-12,FB_FRAPPE_CHOC,online,62,8.52,1
2025-04-13,FB_FRAPPE_CHOC,online,41,10.02,0
2025-04-14,FB_FRAPPE_CHOC,online,35,10.02,0
2025-04-15,FB_FRAPPE_CHOC,online,21,10.02,0
2025-04-16,FB_FRAPPE_CHOC,online,30,10.02,0
2025-04-17,FB_FRAPPE_CHOC,online,39,10.02,0
2025-04-18,FB_FRAPPE_CHOC,online,28,10.02,0
2025-04-19,FB_FRAPPE_CHOC,online,39,10.02,0
2025-04-20,FB_FRAPPE_CHOC,online,70,8.52,1
2025-04-21,FB_FRAPPE_CHOC,online,28,10.02,0
2025-04-22,FB_FRAPPE_CHOC,online,34,10.02,0
2025-04-23,FB_FRAPPE_CHOC,online,28,10.02,0
2025-04-24,FB_FRAPPE_CHOC,online,31,10.02,0
2025-04-25,FB_FRAPPE_CHOC,online,29,10.02,0
2025-04-26,FB_FRAPPE_CHOC,online,30,10.02,0
2025-04-27,FB_FRAPPE_CHOC,online,50,10.02,0
2025-04-28,FB_FRAPPE_CHOC,online,34,10.02,0
2025-04-29,FB_FRAPPE_CHOC,online,40,10.02,0
2025-04-30,FB_FRAPPE_CHOC,online,39,10.02,0
2025-05-01,FB_FRAPPE_CHOC,online,39,8.52,1
2025-05-02,FB_FRAPPE_CHOC,online,29,10.02,0
2025-05-03,FB_FRAPPE_CHOC,online,36,10.02,0
2025-05-04,FB_FRAPPE_CHOC,online,36,10.02,0
2025-05-05,FB_FRAPPE_CHOC,online,23,10.02,0
2025-05-06,FB_FRAPPE_CHOC,online,31,10.02,0
2025-05-07,FB_FRAPPE_CHOC,online,33,10.02,0
2025-05-08,FB_FRAPPE_CHOC,online,36,10.02,0
2025-05-09,FB_FRAPPE_CHOC,online,53,8.52,1
2025-05-10,FB_FRAPPE_CHOC,online,39,10.02,0
2025-05-11,FB_FRAPPE_CHOC,online,39,10.02,0
2025-05-12,FB_FRAPPE_CHOC,online,41,10.02,0
2025-05-13,FB_FRAPPE_CHOC,online,28,10.02,0
2025-05-14,FB_FRAPPE_CHOC,online,28,10.02,0
2025-05-15,FB_FRAPPE_CHOC,online,33,10.02,0
2025-05-16,FB_FRAPPE_CHOC,online,32,10.02,0
2025-05-17,FB_FRAPPE_CHOC,online,36,10.02,0
2025-05-18,FB_FRAPPE_CHOC,online,38,10.02,0
2025-05-19,FB_FRAPPE_CHOC,online,27,10.02,0
2025-05-20,FB_FRAPPE_CHOC,online,29,10.02,0
2025-05-21,FB_FRAPPE_CHOC,online,33,10.02,0
2025-05-22,FB_FRAPPE_CHOC,online,50,8.52,1
2025-05-23,FB_FRAPPE_CHOC,online,25,10.02,0
2025-05-24,FB_FRAPPE_CHOC,online,38,10.02,0
2025-05-25,FB_FRAPPE_CHOC,online,33,10.02,0
2025-05-26,FB_FRAPPE_CHOC,online,24,10.02,0
2025-05-27,FB_FRAPPE_CHOC,online,30,10.02,0
2025-05-28,FB_FRAPPE_CHOC,online,36,10.02,0
2025-05-29,FB_FRAPPE_CHOC,online,44,8.52,1
2025-05-30,FB_FRAPPE_CHOC,online,26,10.02,0
2025-05-31,FB_FRAPPE_CHOC,online,35,10.02,0
2025-06-01,FB_FRAPPE_CHOC,online,78,8.52,1
2025-06-02,FB_FRAPPE_CHOC,online,36,10.02,0
2025-06-03,FB_FRAPPE_CHOC,online,51,10.02,0
2025-06-04,FB_FRAPPE_CHOC,online,42,10.02,0
2025-06-05,FB_FRAPPE_CHOC,online,41,10.02,0
2025-06-06,FB_FRAPPE_CHOC,online,37,10.02,0
2025-06-07,FB_FRAPPE_CHOC,online,57,10.02,0
2025-06-08,FB_FRAPPE_CHOC,online,64,10.02,0
2025-06-09,FB_FRAPPE_CHOC,online,43,10.02,0
2025-06-10,FB_FRAPPE_CHOC,online,32,10.02,0
2025-06-11,FB_FRAPPE_CHOC,online,43,10.02,0
2025-06-12,FB_FRAPPE_CHOC,online,57,10.02,0
2025-06-13,FB_FRAPPE_CHOC,online,40,10.02,0
2025-06-14,FB_FRAPPE_CHOC,online,53,10.02,0
2025-06-15,FB_FRAPPE_CHOC,online,45,10.02,0
2025-06-16,FB_FRAPPE_CHOC,online,40,10.02,0
2025-06-17,FB_FRAPPE_CHOC,online,44,10.02,0
2025-06-18,FB_FRAPPE_CHOC,online,42,10.02,0
2025-06-19,FB_FRAPPE_CHOC,online,37,10.02,0
2025-06-20,FB_FRAPPE_CHOC,online,38,10.02,0
2025-06-21,FB_FRAPPE_CHOC,online,62,8.52,1
2025-06-22,FB_FRAPPE_CHOC,online,58,10.02,0
2025-06-23,FB_FRAPPE_CHOC,online,43,10.02,0
2025-06-24,FB_FRAPPE_CHOC,online,35,10.02,0
2025-06-25,FB_FRAPPE_CHOC,online,51,10.02,0
2025-06-26,FB_FRAPPE_CHOC,online,58,8.52,1
2025-06-27,FB_FRAPPE_CHOC,online,42,10.02,0
2025-06-28,FB_FRAPPE_CHOC,online,54,10.02,0
2025-06-29,FB_FRAPPE_CHOC,online,58,10.02,0
2025-06-30,FB_FRAPPE_CHOC,online,33,10.02,0
2025-07-01,FB_FRAPPE_CHOC,online,37,10.02,0
2025-07-02,FB_FRAPPE_CHOC,online,35,10.02,0
2025-07-03,FB_FRAPPE_CHOC,online,37,10.02,0
2025-07-04,FB_FRAPPE_CHOC,online,42,10.02,0
2025-07-05,FB_FRAPPE_CHOC,online,42,10.02,0
2025-07-06,FB_FRAPPE_CHOC,online,71,10.02,0
2025-07-07,FB_FRAPPE_CHOC,online,40,10.02,0
2025-07-08,FB_FRAPPE_CHOC,online,54,10.02,0
2025-07-09,FB_FRAPPE_CHOC,online,29,10.02,0
2025-07-10,FB_FRAPPE_CHOC,online,70,8.52,1
2025-07-11,FB_FRAPPE_CHOC,online,40,10.02,0
2025-07-12,FB_FRAPPE_CHOC,online,48,10.02,0
2025-07-13,FB_FRAPPE_CHOC,online,55,10.02,0
2025-07-14,FB_FRAPPE_CHOC,online,43,10.02,0
2025-07-15,FB_FRAPPE_CHOC,online,21,10.02,0
2025-07-16,FB_FRAPPE_CHOC,online,58,8.52,1
2025-07-17,FB_FRAPPE_CHOC,online,37,10.02,0
2025-07-18,FB_FRAPPE_CHOC,online,70,8.52,1
2025-07-19,FB_FRAPPE_CHOC,online,45,10.02,0
2025-07-20,FB_FRAPPE_CHOC,online,35,10.02,0
2025-07-21,FB_FRAPPE_CHOC,online,37,10.02,0
2025-07-22,FB_FRAPPE_CHOC,online,41,10.02,0
2025-07-23,FB_FRAPPE_CHOC,online,36,10.02,0
2025-07-24,FB_FRAPPE_CHOC,online,41,10.02,0
2025-07-25,FB_FRAPPE_CHOC,online,39,10.02,0
2025-07-26,FB_FRAPPE_CHOC,online,47,10.02,0
2025-07-27,FB_FRAPPE_CHOC,online,39,10.02,0
2025-07-28,FB_FRAPPE_CHOC,online,42,10.02,0
2025-07-29,FB_FRAPPE_CHOC,online,37,10.02,0
2025-07-30,FB_FRAPPE_CHOC,online,40,10.02,0
2025-07-31,FB_FRAPPE_CHOC,online,46,10.02,0
2025-08-01,FB_FRAPPE_CHOC,online,36,10.02,0
2025-08-02,FB_FRAPPE_CHOC,online,50,10.02,0
2025-08-03,FB_FRAPPE_CHOC,online,46,10.02,0
2025-08-04,FB_FRAPPE_CHOC,online,36,10.02,0
2025-08-05,FB_FRAPPE_CHOC,online,41,10.02,0
2025-08-06,FB_FRAPPE_CHOC,online,40,10.02,0
2025-08-07,FB_FRAPPE_CHOC,online,59,8.52,1
2025-08-08,FB_FRAPPE_CHOC,online,53,10.02,0
2025-08-09,FB_FRAPPE_CHOC,online,47,10.02,0
2025-08-10,FB_FRAPPE_CHOC,online,47,10.02,0
2025-08-11,FB_FRAPPE_CHOC,online,49,10.02,0
2025-08-12,FB_FRAPPE_CHOC,online,33,10.02,0
2025-08-13,FB_FRAPPE_CHOC,online,39,10.02,0
2025-08-14,FB_FRAPPE_CHOC,online,34,10.02,0
2025-08-15,FB_FRAPPE_CHOC,online,43,10.02,0
2025-08-16,FB_FRAPPE_CHOC,online,50,10.02,0
2025-08-17,FB_FRAPPE_CHOC,online,59,8.52,1
2025-08-18,FB_FRAPPE_CHOC,online,44,10.02,0
2025-08-19,FB_FRAPPE_CHOC,online,36,10.02,0
2025-08-20,FB_FRAPPE_CHOC,online,38,10.02,0
2025-08-21,FB_FRAPPE_CHOC,online,57,8.52,1
2025-08-22,FB_FRAPPE_CHOC,online,51,8.52,1
2025-08-23,FB_FRAPPE_CHOC,online,57,10.02,0
2025-08-24,FB_FRAPPE_CHOC,online,42,10.02,0
2025-08-25,FB_FRAPPE_CHOC,online,33,10.02,0
2025-08-26,FB_FRAPPE_CHOC,online,47,10.02,0
2025-08-27,FB_FRAPPE_CHOC,online,35,10.02,0
2025-08-28,FB_FRAPPE_CHOC,online,39,10.02,0
2025-08-29,FB_FRAPPE_CHOC,online,39,10.02,0
2025-08-30,FB_FRAPPE_CHOC,online,45,10.02,0
2025-08-31,FB_FRAPPE_CHOC,online,53,10.02,0
2025-09-01,FB_FRAPPE_CHOC,online,34,10.02,0
2025-09-02,FB_FRAPPE_CHOC,online,34,10.02,0
2025-09-03,FB_FRAPPE_CHOC,online,35,10.02,0
2025-09-04,FB_FRAPPE_CHOC,online,32,10.02,0
2025-09-05,FB_FRAPPE_CHOC,online,28,10.02,0
2025-09-06,FB_FRAPPE_CHOC,online,56,8.52,1
2025-09-07,FB_FRAPPE_CHOC,online,33,10.02,0
2025-09-08,FB_FRAPPE_CHOC,online,32,10.02,0
2025-09-09,FB_FRAPPE_CHOC,online,33,10.02,0
2025-09-10,FB_FRAPPE_CHOC,online,35,10.02,0
2025-09-11,FB_FRAPPE_CHOC,online,56,8.52,1
2025-09-12,FB_FRAPPE_CHOC,online,31,10.02,0
2025-09-13,FB_FRAPPE_CHOC,online,61,8.52,1
2025-09-14,FB_FRAPPE_CHOC,online,29,10.02,0
2025-09-15,FB_FRAPPE_CHOC,online,28,10.02,0
2025-09-16,FB_FRAPPE_CHOC,online,35,10.02,0
2025-09-17,FB_FRAPPE_CHOC,online,38,10.02,0
2025-09-18,FB_FRAPPE_CHOC,online,25,10.02,0
2025-09-19,FB_FRAPPE_CHOC,online,43,8.52,1
2025-09-20,FB_FRAPPE_CHOC,online,37,10.02,0
2025-09-21,FB_FRAPPE_CHOC,online,27,10.02,0
2025-09-22,FB_FRAPPE_CHOC,online,40,10.02,0
2025-09-23,FB_FRAPPE_CHOC,online,35,10.02,0
2025-09-24,FB_FRAPPE_CHOC,online,21,10.02,0
2025-09-25,FB_FRAPPE_CHOC,online,35,10.02,0
2025-09-26,FB_FRAPPE_CHOC,online,20,10.02,0
2025-09-27,FB_FRAPPE_CHOC,online,46,10.02,0
2025-09-28,FB_FRAPPE_CHOC,online,39,10.02,0
2025-09-29,FB_FRAPPE_CHOC,online,52,8.52,1
2025-09-30,FB_FRAPPE_CHOC,online,27,10.02,0
2025-10-01,FB_FRAPPE_CHOC,online,36,10.02,0
2025-10-02,FB_FRAPPE_CHOC,online,37,10.02,0
2025-10-03,FB_FRAPPE_CHOC,online,25,10.02,0
2025-10-04,FB_FRAPPE_CHOC,online,40,10.02,0
2025-10-05,FB_FRAPPE_CHOC,online,47,10.02,0
2025-10-06,FB_FRAPPE_CHOC,online,32,10.02,0
2025-10-07,FB_FRAPPE_CHOC,online,29,10.02,0
2025-10-08,FB_FRAPPE_CHOC,online,39,10.02,0
2025-10-09,FB_FRAPPE_CHOC,online,23,10.02,0
2025-10-10,FB_FRAPPE_CHOC,online,24,10.02,0
2025-10-11,FB_FRAPPE_CHOC,online,41,10.02,0
2025-10-12,FB_FRAPPE_CHOC,online,41,10.02,0
2025-10-13,FB_FRAPPE_CHOC,online,38,10.02,0
2025-10-14,FB_FRAPPE_CHOC,online,21,10.02,0
2025-10-15,FB_FRAPPE_CHOC,online,33,10.02,0
2025-10-16,FB_FRAPPE_CHOC,online,23,10.02,0
2025-10-17,FB_FRAPPE_CHOC,online,38,10.02,0
2025-10-18,FB_FRAPPE_CHOC,online,39,10.02,0
2025-10-19,FB_FRAPPE_CHOC,online,41,10.02,0
2025-10-20,FB_FRAPPE_CHOC,online,41,8.52,1
2025-10-21,FB_FRAPPE_CHOC,online,22,10.02,0
2025-10-22,FB_FRAPPE_CHOC,online,29,10.02,0
2025-10-23,FB_FRAPPE_CHOC,online,20,10.02,0
2025-10-24,FB_FRAPPE_CHOC,online,45,8.52,1
2025-10-25,FB_FRAPPE_CHOC,online,40,10.02,0
2025-10-26,FB_FRAPPE_CHOC,online,39,10.02,0
2025-10-27,FB_FRAPPE_CHOC,online,28,10.02,0
2025-10-28,FB_FRAPPE_CHOC,online,30,10.02,0
2025-10-29,FB_FRAPPE_CHOC,online,21,10.02,0
2025-10-30,FB_FRAPPE_CHOC,online,23,10.02,0
2025-10-31,FB_FRAPPE_CHOC,online,44,8.52,1
2025-11-01,FB_FRAPPE_CHOC,online,49,8.52,1
2025-11-02,FB_FRAPPE_CHOC,online,37,10.02,0
2025-11-03,FB_FRAPPE_CHOC,online,34,10.02,0
2025-11-04,FB_FRAPPE_CHOC,online,52,8.52,1
2025-11-05,FB_FRAPPE_CHOC,online,30,10.02,0
2025-11-06,FB_FRAPPE_CHOC,online,29,10.02,0
2025-11-07,FB_FRAPPE_CHOC,online,34,10.02,0
2025-11-08,FB_FRAPPE_CHOC,online,36,10.02,0
2025-11-09,FB_FRAPPE_CHOC,online,36,10.02,0
2025-11-10,FB_FRAPPE_CHOC,online,39,10.02,0
2025-11-11,FB_FRAPPE_CHOC,online,24,10.02,0
2025-11-12,FB_FRAPPE_CHOC,online,26,10.02,0
2025-11-13,FB_FRAPPE_CHOC,online,28,10.02,0
2025-11-14,FB_FRAPPE_CHOC,online,39,10.02,0
2025-11-15,FB_FRAPPE_CHOC,online,35,10.02,0
2025-11-16,FB_FRAPPE_CHOC,online,42,10.02,0
2025-11-17,FB_FRAPPE_CHOC,online,41,10.02,0
2025-11-18,FB_FRAPPE_CHOC,online,35,10.02,0
2025-11-19,FB_FRAPPE_CHOC,online,31,10.02,0
2025-11-20,FB_FRAPPE_CHOC,online,22,10.02,0
2025-11-21,FB_FRAPPE_CHOC,online,32,10.02,0
2025-11-22,FB_FRAPPE_CHOC,online,67,8.52,1
2025-11-23,FB_FRAPPE_CHOC,online,37,10.02,0
2025-11-24,FB_FRAPPE_CHOC,online,49,8.52,1
2025-11-25,FB_FRAPPE_CHOC,online,26,10.02,0
2025-11-26,FB_FRAPPE_CHOC,online,43,10.02,0
2025-11-27,FB_FRAPPE_CHOC,online,33,10.02,0
2025-11-28,FB_FRAPPE_CHOC,online,33,10.02,0
2025-11-29,FB_FRAPPE_CHOC,online,37,10.02,0
2025-11-30,FB_FRAPPE_CHOC,online,46,10.02,0
2025-12-01,FB_FRAPPE_CHOC,online,28,10.02,0
2025-12-02,FB_FRAPPE_CHOC,online,29,10.02,0
2025-12-03,FB_FRAPPE_CHOC,online,29,10.02,0
2025-12-04,FB_FRAPPE_CHOC,online,30,10.02,0
2025-12-05,FB_FRAPPE_CHOC,online,28,10.02,0
2025-12-06,FB_FRAPPE_CHOC,online,44,10.02,0
2025-12-07,FB_FRAPPE_CHOC,online,56,10.02,0
2025-12-08,FB_FRAPPE_CHOC,online,31,10.02,0
2025-12-09,FB_FRAPPE_CHOC,online,32,10.02,0
2025-12-10,FB_FRAPPE_CHOC,online,34,10.02,0
2025-12-11,FB_FRAPPE_CHOC,online,21,10.02,0
2025-12-12,FB_FRAPPE_CHOC,online,29,10.02,0
2025-12-13,FB_FRAPPE_CHOC,online,56,8.52,1
2025-12-14,FB_FRAPPE_CHOC,online,42,10.02,0
2025-12-15,FB_FRAPPE_CHOC,online,32,10.02,0
2025-12-16,FB_FRAPPE_CHOC,online,34,10.02,0
2025-12-17,FB_FRAPPE_CHOC,online,30,10.02,0
2025-12-18,FB_FRAPPE_CHOC,online,24,10.02,0
2025-12-19,FB_FRAPPE_CHOC,online,36,10.02,0
2025-12-20,FB_FRAPPE_CHOC,online,39,10.02,0
2025-12-21,FB_FRAPPE_CHOC,online,42,10.02,0
2025-12-22,FB_FRAPPE_CHOC,online,24,10.02,0
2025-12-23,FB_FRAPPE_CHOC,online,22,10.02,0
2025-12-24,FB_FRAPPE_CHOC,online,27,10.02,0
2025-12-25,FB_FRAPPE_CHOC,online,28,10.02,0
2025-12-26,FB_FRAPPE_CHOC,online,24,10.02,0
2025-12-27,FB_FRAPPE_CHOC,online,54,8.52,1
2025-12-28,FB_FRAPPE_CHOC,online,45,10.02,0
2025-12-29,FB_FRAPPE_CHOC,online,23,10.02,0
2025-12-30,FB_FRAPPE_CHOC,online,22,10.02,0
2025-12-31,FB_FRAPPE_CHOC,online,26,10.02,0
2024-01-01,HM_MATCHA_CLASSIC,retail,25,11.61,0
2024-01-02,HM_MATCHA_CLASSIC,retail,45,9.87,1
2024-01-03,HM_MATCHA_CLASSIC,retail,30,11.61,0
2024-01-04,HM_MATCHA_CLASSIC,retail,31,11.61,0
2024-01-05,HM_MATCHA_CLASSIC,retail,16,11.61,0
2024-01-06,HM_MATCHA_CLASSIC,retail,36,11.61,0
2024-01-07,HM_MATCHA_CLASSIC,retail,28,11.61,0
2024-01-08,HM_MATCHA_CLASSIC,retail,18,11.61,0
2024-01-09,HM_MATCHA_CLASSIC,retail,26,11.61,0
2024-01-10,HM_MATCHA_CLASSIC,retail,17,11.61,0
2024-01-11,HM_MATCHA_CLASSIC,retail,17,11.61,0
2024-01-12,HM_MATCHA_CLASSIC,retail,24,11.61,0
2024-01-13,HM_MATCHA_CLASSIC,retail,31,11.61,0
2024-01-14,HM_MATCHA_CLASSIC,retail,42,9.87,1
2024-01-15,HM_MATCHA_CLASSIC,retail,31,11.61,0
2024-01-16,HM_MATCHA_CLASSIC,retail,29,11.61,0
2024-01-17,HM_MATCHA_CLASSIC,retail,22,11.61,0
2024-01-18,HM_MATCHA_CLASSIC,retail,14,11.61,0
2024-01-19,HM_MATCHA_CLASSIC,retail,23,11.61,0
2024-01-20,HM_MATCHA_CLASSIC,retail,32,11.61,0
2024-01-21,HM_MATCHA_CLASSIC,retail,39,11.61,0
2024-01-22,HM_MATCHA_CLASSIC,retail,26,11.61,0
2024-01-23,HM_MATCHA_CLASSIC,retail,29,11.61,0
2024-01-24,HM_MATCHA_CLASSIC,retail,35,9.87,1
2024-01-25,HM_MATCHA_CLASSIC,retail,18,11.61,0
2024-01-26,HM_MATCHA_CLASSIC,retail,27,11.61,0
2024-01-27,HM_MATCHA_CLASSIC,retail,32,11.61,0
2024-01-28,HM_MATCHA_CLASSIC,retail,26,11.61,0
2024-01-29,HM_MATCHA_CLASSIC,retail,20,11.61,0
2024-01-30,HM_MATCHA_CLASSIC,retail,47,9.87,1
2024-01-31,HM_MATCHA_CLASSIC,retail,29,11.61,0
2024-02-01,HM_MATCHA_CLASSIC,retail,23,11.61,0
2024-02-02,HM_MATCHA_CLASSIC,retail,19,11.61,0
2024-02-03,HM_MATCHA_CLASSIC,retail,24,11.61,0
2024-02-04,HM_MATCHA_CLASSIC,retail,32,11.61,0
2024-02-05,HM_MATCHA_CLASSIC,retail,24,11.61,0
2024-02-06,HM_MATCHA_CLASSIC,retail,25,9.87,1
2024-02-07,HM_MATCHA_CLASSIC,retail,20,11.61,0
2024-02-08,HM_MATCHA_CLASSIC,retail,20,11.61,0
2024-02-09,HM_MATCHA_CLASSIC,retail,28,11.61,0
2024-02-10,HM_MATCHA_CLASSIC,retail,32,11.61,0
2024-02-11,HM_MATCHA_CLASSIC,retail,18,11.61,0
2024-02-12,HM_MATCHA_CLASSIC,retail,34,11.61,0
2024-02-13,HM_MATCHA_CLASSIC,retail,24,11.61,0
2024-02-14,HM_MATCHA_CLASSIC,retail,25,11.61,0
2024-02-15,HM_MATCHA_CLASSIC,retail,31,9.87,1
2024-02-16,HM_MATCHA_CLASSIC,retail,29,9.87,1
2024-02-17,HM_MATCHA_CLASSIC,retail,24,11.61,0
2024-02-18,HM_MATCHA_CLASSIC,retail,33,11.61,0
2024-02-19,HM_MATCHA_CLASSIC,retail,18,11.61,0
2024-02-20,HM_MATCHA_CLASSIC,retail,21,11.61,0
2024-02-21,HM_MATCHA_CLASSIC,retail,33,11.61,0
2024-02-22,HM_MATCHA_CLASSIC,retail,29,11.61,0
2024-02-23,HM_MATCHA_CLASSIC,retail,25,11.61,0
2024-02-24,HM_MATCHA_CLASSIC,retail,30,11.61,0
2024-02-25,HM_MATCHA_CLASSIC,retail,29,11.61,0
2024-02-26,HM_MATCHA_CLASSIC,retail,20,11.61,0
2024-02-27,HM_MATCHA_CLASSIC,retail,22,11.61,0
2024-02-28,HM_MATCHA_CLASSIC,retail,33,11.61,0
2024-02-29,HM_MATCHA_CLASSIC,retail,31,11.61,0
2024-03-01,HM_MATCHA_CLASSIC,retail,21,11.61,0
2024-03-02,HM_MATCHA_CLASSIC,retail,39,11.61,0
2024-03-03,HM_MATCHA_CLASSIC,retail,25,11.61,0
2024-03-04,HM_MATCHA_CLASSIC,retail,29,11.61,0
2024-03-05,HM_MATCHA_CLASSIC,retail,15,11.61,0
2024-03-06,HM_MATCHA_CLASSIC,retail,25,11.61,0
